4563,https://newswitch.jp/p/15727,花粉症 塗るマスク,8,0.4182431
11151,http://tanakahouseki.co.jp/glasses.html,花粉症 電車の中,8,0.38220206
4565,http://www.st-c.co.jp/release/2018/20181128_004349.html,花粉症 塗るマスク,8,0.36863202
12028,https://maquia.hpplus.jp/blog/account/ayaka_maquia/makeup/QgQ0dZU,花粉症 ベースメイク,8,0.35421616
14937,http://www.xinhuanet.com/health/2016-08/13/c_1119386550.htm,花粉症 百度,9,0.51692575
6882,http://www.kitaaka-jibika.com/about/monshin,花粉症 問診票,10,0.593084
7641,http://www.suzuki-jibi.jp/,花粉症 ラジオ波治療,10,0.4026137
12986,http://www.sansomstreetgym.com/wp-content/backup/453qBG.html,花粉症 ぺニス,10,0.35455117
6897,http://www.maruyama-ent.net/original5.html,花粉症 問診票,10,0.2187964
2626,https://www.jhf.or.jp/sp/q&adb/10/3624.html,花粉症 ステロイド注射,11,0.8333633
4197,https://news.biglobe.ne.jp/entertainment/0425/nrn_180425_9784425115.html,花粉症 治った,11,0.33107853
14087,https://womenshealth-jp.com/a-wellness-booger-color-181210/,花粉症 茶色い鼻水,11,0.3239302
494,http://www.igakuken.or.jp/project/detail/allergy.html,花粉症 標準治療,12,0.9861971
10411,https://kanade-jibika.jp/cedartolen.html,花粉症 舌禍治療 費用,12,0.98515147
237,https://www.torii-alg.jp/slit/,花粉症 舌禍治療 効果,12,0.9839344
3604,https://www.kogahosp.jp/inspection/zekka.php,花粉症 舌禍治療 効果,12,0.97822225
1554,http://www.keio-dental.com/feature/index7.html,花粉症 昔は無かった,12,0.721778
437,https://www.asahi.com/articles/DA3S13669517.html,花粉症 この時期,12,0.6998131
2358,https://www.youtube.com/watch?v=0L3Ux0BHeYY,花粉症 鼻づまり,12,0.59286255
9598,http://aqua-medical-c.com/hay-fever/,花粉症 減感作,12,0.590076
676,http://tg.tripadvisor.jp/precipitation/,花粉症 雨の日,12,0.57183415
4804,http://www.ohshiro.com/laser/jibi/pollinosis/,花粉症 レーザー治療 痛み,12,0.5179553
2316,https://gunosy.com/articles/RXqs4,花粉症 最新治療,12,0.5061234
8109,http://www.jyounan-jibika.com/laser/,花粉症 レーザー治療 痛み,12,0.49470857
15415,https://www.amazon.co.jp/%E3%82%A2%E3%83%AC%E3%83%AB%E3%82%AE%E3%83%BC%E3%81%AF%E9%8D%BC%E3%81%A7%E6%B2%BB%E3%81%99-%E2%80%95%E3%82%A2%E3%83%88%E3%83%94%E3%83%BC%E3%83%BB%E8%8A%B1%E7%B2%89%E7%97%87%E3%83%BB%E3%81%9C%E3%82%93%E3%81%9D%E3%81%8F%E3%83%BB%E3%83%AA%E3%82%A6%E3%83%9E%E3%83%81%E3%83%BBetc-%E2%80%A6-%E8%97%A4%E6%9C%AC%E8%93%AE%E9%A2%A8/dp/4990067088,花粉症 脈診,12,0.468308
15209,https://www.kyushu-u.ac.jp/ja/researches/view/119,花粉症 標準治療,12,0.4466616
5980,https://drciyaku.jp/mask/,花粉症 レベル6,12,0.36620718
9451,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AC%E3%83%AB%E3%82%B2%E3%83%B3%E5%85%8D%E7%96%AB%E7%99%82%E6%B3%95,花粉症 減感作療法,12,0.30226558
589,https://matome.naver.jp/odai/2136309097459316501,花粉症 お腹痛い,13,0.46725872
89,https://study.7match.biz/english-hay-fever/,花粉症 勉強できない,13,0.3455487
11807,http://www.mscn.net/phpbook/ara/sinryou_atopy_kahun2.php,花粉症 ブロック注射,13,0.333923
6898,https://www.ginzaclinic.com/s-question/,花粉症 問診票,14,0.77041334
2900,http://komachi.yomiuri.co.jp/t/2008/0128/166288.htm,花粉症 洗濯物,14,0.5121801
6310,https://ameblo.jp/nakabayanyuko/,花粉症 耳つぼ,15,0.97822225
12386,https://www.amazon.co.jp/%E4%B8%80%E7%94%9F%E3%83%AA%E3%83%90%E3%82%A6%E3%83%B3%E3%83%89%E3%81%97%E3%81%AA%E3%81%84%E3%83%91%E3%83%AC%E3%82%AA%E3%83%80%E3%82%A4%E3%82%A8%E3%83%83%E3%83%88%E3%81%AE%E6%95%99%E7%A7%91%E6%9B%B8-Yu-Suzuki/product-reviews/4594734081?pageNumber=3,花粉症 パレオな男,15,0.9398041
11123,https://togetter.com/li/1203546,花粉症 でも大丈夫な花,15,0.82640725
4568,https://lee.hpplus.jp/column/1278052/,花粉症 塗るマスク,15,0.7659746
8584,https://ameblo.jp/denenchofukikaku/entry-12357011828.html,花粉症 ヲシテ文字,15,0.7586621
6939,https://kafunq.com/%E3%82%82%E3%81%86%E9%A3%9B%E3%82%93%E3%81%A7%E3%81%84%E3%82%8B%EF%BC%81%E7%A7%8B%E3%81%AE%E3%81%8A%E6%82%A9%E3%81%BF%E3%83%96%E3%82%BF%E3%82%AF%E3%82%B5%E8%8A%B1%E7%B2%89%E7%97%87%E3%81%A8%E3%81%AF/,花粉症 もう飛んでる,15,0.6060923
14129,https://kafunq.com/catechin/,花粉症 茶カテキン,15,0.5234934
16487,https://saga-nouson.jp/blog/3950,花粉症 じゃばらジャム,15,0.49738035
4633,https://oshiete.goo.ne.jp/qa/7996731.html,花粉症 濡れタオル,17,0.7962978
12166,https://item.rakuten.co.jp/weiwei/az002/,花粉症 防塵マスク,17,0.7409969
12170,http://kakaku.com/beauty_health/ss_0018_0021/0003/%96h%90o%83%7D%83X%83N-%96h%90o-%89%D4%95%B2/search_itemlist.aspx?ssi_tag3=200000441&ssi_kw=%89%D4%95%B2,花粉症 防塵マスク,17,0.63711053
16478,https://www.acerola.co.jp/jam/index.html,花粉症 じゃばらジャム,17,0.5320457
11339,https://www.cosme.net/a-beauty/article/I0010925,花粉症 どうにかしたい,17,0.52619016
9715,https://item.rakuten.co.jp/wenbee/c/0000000112/,花粉症 ごぼう茶,17,0.52296513
16368,https://www.kobeymca.org/ys/kobe_port/bulletin/b09-3.doc,花粉症 ぎょう虫,17,0.51000005
11635,https://www.nepia.co.jp/product/homeuse/prod_mask/,花粉症 ビタミンc,17,0.42980817
12103,https://okan-media.jp/2018/01/31/health-hay-fever-measures-goods/,花粉症 業務効率,17,0.39244425
673,https://youpouch.com/2018/03/06/495481/,花粉症 雨の日,17,0.36878344
16285,https://base.terrasky.co.jp/articles/26lIR,花粉症 業務効率,17,0.21427812
3557,http://minamino-ganka.com/hay_fever.html,花粉症 強い薬,18,0.98150945
5781,https://pucchi.net/hokkaido/knowledge/kafun.php,花粉症 もう飛んでる,18,0.9788745
170,http://ddmap.jp/sp/kafun-2018-tokucho/,花粉症 どこの病院,18,0.97839504
4514,https://www.aflac.co.jp/iryo/column/medical/20150326/,花粉症 逆療法,18,0.97370845
784,https://www.kobayashi.co.jp/brand/hananoa/,花粉症 鼻づまり,18,0.9662069
117,https://tenki.jp/suppl/tenkijp_pr/2018/01/16/27751.html,花粉症 治したい,18,0.96301264
5409,http://www.yasuda-clinic.jp/nj/nj003.html,花粉症 減感作療法 注射,18,0.9608
169,http://www.elleair.jp/tissue/pollinosis_in_the_fall/symptoms.php,花粉症 全身症状,18,0.93018967
10897,https://www.chiba-city-med.or.jp/column/030.html,花粉症 づ通,18,0.92135465
11801,https://nishiseikeigeka.co.jp/others/allergy.html,花粉症 ブロック注射,18,0.912293
56,https://takeda-kenko.jp/tokushu/kafunsho/,花粉症 とは,18,0.90358275
9328,http://www.jfohp.or.jp/pickup/?p=1388,花粉症 口の中,18,0.8775171
12031,https://www.news-postseven.com/archives/20140227_243427.html,花粉症 ベースメイク,18,0.86802536
1995,https://ogataganka.com/menu/kafun.html,花粉症 ぼーっとする,18,0.8654481
1142,http://www.jsmi.jp/advicet/s_kafun.html,花粉症 otc,18,0.83774996
14455,https://karadacarenukumori.hamazo.tv/c714448.html,花粉症 腸内環境 嘘,18,0.8301977
12862,http://drugtops.sundrug.co.jp/healthinfo/index3.html,花粉症 ペアコール,18,0.8085641
14922,http://j.people.com.cn/n3/2018/0313/c94475-9436329.html,花粉症 百度,18,0.7705231
38,https://yuki-jibika.jp/pollinosis.html,花粉症 初期療法,18,0.7673434
1171,http://1009showroom.jugem.jp/?eid=10&PHPSESSID=bj5jstofbv68bgvc91e2kkf8v5,花粉症 お灸,18,0.7662162
1917,https://www.hospital.iwata.shizuoka.jp/medicine/005/index.html,花粉症 経済損失,18,0.7444846
5015,https://takeda-kenko.jp/tokushu/daichosa/chosa03.html,花粉症 のどの痛みだけ,18,0.74313486
1338,https://natgeo.nikkeibp.co.jp/atcl/web/15/403964/031800001/,花粉症 倦怠感,18,0.73872626
12512,https://joshinweb.jp/cg/kafun.html,花粉症 パブロン鼻炎カプセル,18,0.73572725
9013,http://www.med.osaka-u.ac.jp/introduction/relay/vol12,花粉症 型アレルギー,18,0.73269844
269,http://www.yuai-cl.com/hayfever.html,花粉症 アレルギー検査,18,0.7168391
12279,https://news.mynavi.jp/article/20170302-a123/,花粉症 ぼーっとする,18,0.71648276
522,https://cancam.jp/archives/54361,花粉症 喉のかゆみ,18,0.71197474
10537,http://www.tsuchiya-hp.jp/hpt/tty/yakuzai_kmado200803.htm,花粉症 全身だるい,18,0.7059489
4866,https://allergyportal.jp/knowledge/hay-fever/,花粉症 口の中,18,0.68506527
2208,https://www.kyoukaikenpo.or.jp/g5/cat510/h25/20140124001,花粉症 全身症状,18,0.6719109
15957,https://www.sendaiphil.jp/musicians/column/list_07/,花粉症 逆療法,18,0.6696238
677,https://cancam.jp/archives/269023,花粉症 逆治療,18,0.6652586
7578,https://www.housquare.co.jp/p34686,花粉症 楽になる方法,18,0.63723296
1572,https://sirabee.com/2018/02/16/20161493799/,花粉症 気持ち悪い,18,0.62579733
13866,https://gooday.nikkei.co.jp/atcl/report/15/071300026/020500034/,花粉症 出現期間,18,0.62505037
8722,https://www.nhk.or.jp/kenko/disease-266/,花粉症 nhkスペシャル,18,0.6244905
9670,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1023840655,花粉症 声枯れる,18,0.62083524
1830,http://www.mori-ganka.dr-clinic.jp/topix1.html,花粉症 倦怠感,18,0.6189211
4191,https://yonasato.com/ec/newstopics/19992/,花粉症 治った,18,0.6090607
6306,https://sirabee.com/2016/03/03/92160/,花粉症 耳つぼ,18,0.6011493
14039,https://medical.nikkeibp.co.jp/leaf/mem/pub/report/201602/545897.html,花粉症 初期療法,18,0.5924472
13530,https://woman.excite.co.jp/article/lifestyle/rid_Myjitsu_045475/,花粉症 急に治る,18,0.58020717
4987,http://www.kafun-now.com/sp/dojo/03-study2.xhtml,花粉症 飲み薬,18,0.5737879
14497,http://ori-ze.lolipop.jp/%EF%BC%92%EF%BC%90%EF%BC%91%EF%BC%98%E5%B9%B4-%E8%8A%B1%E7%B2%89%E7%97%87%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B3%E5%88%B0%E6%9D%A5%EF%BC%81/,花粉症 腸内環境 改善,18,0.56994975
5254,https://www.aux-ltd.co.jp/newsrelease/20170127689.html,花粉症 有効な食べ物,18,0.54824954
10086,https://woman.mynavi.jp/kosodate/articles/2753,花粉症 授乳中,18,0.5470682
33,https://www.cocokarafine.co.jp/onayami/season/dsl_37.html,花粉症 ペラック,18,0.5458166
16656,https://www.jmdc.co.jp/health/mlmg/2011/,花粉症 受診勧奨,18,0.5448367
5872,https://rocketnews24.com/2015/02/20/548320/,花粉症 腸内環境 嘘,18,0.54136074
10099,https://women.benesse.ne.jp/healthcare/pc/static/calendar/calendar03_02.html,花粉症 授乳中,18,0.53906256
12861,https://another.rocomotion.jp/12683797373526.html,花粉症 ペアコール,18,0.5199972
174,http://www.gekka-ganka.com/qa/kahun.html,花粉症 レーザー手術,18,0.50102884
13875,https://www.tsukada-naika-clinic.com/cont6/32.html,花粉症 出現期間,18,0.49884892
14089,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1045681270,花粉症 茶色い鼻水,18,0.49756485
15202,http://shinshomap.info/book/400700014X.html,花粉症 標準治療,18,0.49426877
504,http://www.sue.jp/m-ent/kafun/inekafun.htm,花粉症 イネ科,18,0.49300906
4196,http://www.kagoshima.med.or.jp/top/talk/H16/talk44.htm,花粉症 治った,18,0.48693782
2880,https://tuzuru.net/post-887/,花粉症 咳のみ,18,0.4831838
196,https://www.kracie.co.jp/kampo/kampofullife/body/?p=1002,花粉症 喉のかゆみ,18,0.46702948
8738,https://www.j-cast.com/trend/2017/02/20291015.html?p=all,花粉症 nhkスペシャル,18,0.46262813
6139,https://www.biteki.com/life-style/wellness/251380,花粉症 ベースメイク,18,0.4471275
16485,https://ameblo.jp/noriten12/entry-12359040136.html,花粉症 じゃばらジャム,18,0.43895322
1165,http://sennenq-osaka.jugem.jp/?eid=71,花粉症 お灸,18,0.42922458
11335,https://tokyo.cawaii.media/mina/47539,花粉症 どうにかしたい,18,0.41168693
11714,https://www.mag2.com/p/news/243511,花粉症 ビラノア,18,0.41136676
514,http://www.ueharaoto.com/hitokuchi-kafun.html,花粉症 強い薬,18,0.40956682
4088,https://prestige.smt.docomo.ne.jp/article/57852,花粉症 治したい,18,0.40736243
4953,https://www.parksideclinic.jp/colum/kahun_kosa_pm25.html,花粉症 のどの痛みだけ,18,0.3009749
11677,http://www.twmu.ac.jp/IOR/index/center-letter/694-20144.html,花粉症 逆治療,18,0.2718323
866,https://eikaiwa.dmm.com/uknow/questions/36111/,花粉症 ペアコール,19,0.5982013
14444,https://wired.jp/2017/04/01/aprilfool-2017/,花粉症 腸内環境 嘘,19,0.5734488
3455,https://danzen-sunshine.com/seri/artistserieslifriends35,花粉症 腸内環境,19,0.46057126
14108,https://www.asahi.com/articles/SDI201711107067.html,花粉症 着床,19,0.37100077
15968,http://www.m.chiba-u.ac.jp/class/mucosa/message.html,花粉症 逆療法,19,0.3375433
16361,http://karapaia.com/archives/52200774.html,花粉症 ぎょう虫,19,0.30352432
14456,https://ja.wikipedia.org/wiki/%E8%97%A4%E7%94%B0%E7%B4%98%E4%B8%80%E9%83%8E,花粉症 腸内環境 嘘,19,0.29713985
16358,https://kosodatemedia.com/archives/1333,花粉症 ぎょう虫,19,0.26325133
3671,https://macaro-ni.jp/69124?page=2,花粉症 辛いもの,20,0.8333506
9712,https://ameblo.jp/totonoelle/entry-12409405245.html,花粉症 ごぼう茶,20,0.81211257
12174,https://www.linustock.com/vectors/medical/sickness/mhf00005,花粉症 防塵マスク,20,0.5480455
9707,https://rika0121.exblog.jp/23629555/,花粉症 ごぼう茶,20,0.5290018
6316,http://veryberrysoup-kinjuen.com/mimitubo/,花粉症 耳つぼ,20,0.52763736
4640,https://kaigo.news-postseven.com/6640,花粉症 nk細胞,20,0.47230405
12999,https://item.rakuten.co.jp/esco-corp/j4971756010574-2s/,花粉症 ぺニス,20,0.4649476
1173,http://remede-douce.com/school/oneday,花粉症 お灸,20,0.3553717
678,https://www.amazon.co.jp/%E8%87%AA%E5%BE%8B%E7%A5%9E%E7%B5%8C%E5%A4%B1%E8%AA%BF%E7%97%87%E8%AA%AD%E6%9C%AC-%E8%87%AA%E5%BE%8B%E7%A5%9E%E7%B5%8C%E3%81%AE%E7%95%B0%E5%B8%B8%E8%88%88%E5%A5%AE%E3%82%92%E6%8A%91%E5%88%B6%E3%81%99%E3%82%8B%E6%9C%AC-%EF%BC%8D%E9%9B%A8%E3%81%AE%E6%97%A5%E3%81%AA%E3%81%AE%E3%81%AB%E8%8A%B1%E7%B2%89%E7%97%87%E3%81%8C%E3%81%B2%E3%81%A9%E3%81%8F%E3%81%AA%E3%82%8B%E3%81%AE%E3%81%AF%E3%81%AA%E3%81%9C%EF%BC%9F-%E5%A4%A7%E9%96%80%E7%9B%B4%E4%BA%BA-ebook/dp/B01CVQNIYA,花粉症 雨の日,21,0.99946713
16760,https://www.amazon.co.jp/%E3%82%88%E3%81%8F%E3%82%8F%E3%81%8B%E3%82%8B%E6%9C%80%E6%96%B0%E7%99%82%E6%B3%95-%E7%97%85%E6%B0%97%E3%81%8C%E6%B2%BB%E3%82%8B%E9%BC%BB%E3%81%86%E3%81%8C%E3%81%84%E5%81%A5%E5%BA%B7%E6%B3%95-%E4%BD%93%E3%81%AE%E4%B8%8D%E8%AA%BF%E3%81%AF%E6%85%A2%E6%80%A7%E4%B8%8A%E5%92%BD%E9%A0%AD%E7%82%8E%E3%81%8C%E3%81%A4%E3%81%8F%E3%82%8B-%E8%A7%92%E5%B7%9D%E3%83%9E%E3%82%AC%E3%82%B8%E3%83%B3%E3%82%BA-%E5%A0%80%E7%94%B0-%E4%BF%AE-ebook/dp/B00E5V5RY4,花粉症 上咽頭炎,21,0.99366206
4168,https://www.amazon.co.jp/%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E7%9F%A5%E3%82%89%E3%81%AA%E3%81%84-%E8%8A%B1%E7%B2%89%E7%97%87%E3%81%AE%E6%B2%BB%E3%81%97%E6%96%B9-%E5%A4%A7%E4%B9%85%E4%BF%9D-%E5%85%AC%E8%A3%95/dp/4766001648,花粉症 治し方,21,0.9647326
15782,https://itunes.apple.com/jp/app/%E3%81%BF%E3%82%93%E3%81%AA%E3%81%AE%E8%8A%B1%E7%B2%89%E7%97%87%E5%A0%B1%E5%91%8A/id1440462453?mt=8,花粉症 流行マップ,21,0.87747294
12390,http://watanabi.hatenablog.com/entry/2018/06/07/001047,花粉症 パレオな男,21,0.53084344
12385,http://www.icchare.com/entry/2018/06/24/103250,花粉症 パレオな男,21,0.5127082
14927,https://wenku.baidu.com/view/63d0c131856a561253d36fca,花粉症 百度,22,0.9388594
1164,https://kotomise.jp/blog/52992/,花粉症 お灸,22,0.47732556
4583,https://www.amazon.co.jp/%E3%81%AE%E3%81%A9%E3%81%AC%E3%83%BC%E3%82%8B%E3%81%AC%E3%82%8C%E3%83%9E%E3%82%B9%E3%82%AF-%E3%80%90%E3%83%AA%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%A2%E3%83%AB%E3%80%91-%E3%81%AE%E3%81%A9%E3%81%AC%E3%83%BC%E3%82%8B-%E3%81%AC%E3%82%8C%E3%83%9E%E3%82%B9%E3%82%AF-%EF%BC%91%EF%BC%90%E6%99%82%E9%96%93%E6%8C%81%E7%B6%9A%E5%8A%A0%E6%B9%BF%E2%98%85%E5%B0%B1%E5%AF%9D%E7%94%A8-3%E6%9E%9A%E5%85%A5%E3%82%8A-%EF%BC%93%E7%AE%B1%E3%82%BB%E3%83%83%E3%83%88-%E7%84%A1%E9%A6%99%E6%96%99/dp/B00EV3KHIM,花粉症 濡れマスク,23,0.98366666
14191,https://www.amazon.co.jp/OS%E5%B7%A5%E6%A5%AD-S11101-%E3%82%B7%E3%82%B8%E3%83%A5%E3%82%A6%E3%83%A0%E8%8C%B6-50g/dp/B000FQQ6IE,花粉症 茶葉,23,0.98366666
14195,https://www.amazon.co.jp/OSK-%E3%82%AA%E3%83%BC%E3%82%A8%E3%82%B9%E3%82%B1%E3%83%BC-63801-%E6%9D%89%E3%81%AE%E8%91%89%E8%8C%B6-3-5g%C3%9732P/dp/B0047RSN92,花粉症 茶葉,23,0.98366666
781,https://twitter.com/hashtag/%E8%8A%B1%E7%B2%89%E7%97%87%E3%81%82%E3%82%8B%E3%81%82%E3%82%8B,花粉症 うざい,23,0.9533334
4198,https://twitter.com/hashtag/%E8%8A%B1%E7%B2%89%E7%97%87%E6%B2%BB%E3%81%A3%E3%81%9F,花粉症 治った,23,0.9533334
9716,https://twitter.com/hashtag/%E3%81%82%E3%81%98%E3%81%8B%E3%82%93%E3%81%94%E3%81%BC%E3%81%86%E8%8C%B6,花粉症 ごぼう茶,23,0.9533334
11159,https://twitter.com/hashtag/%E5%BB%BA%E7%89%A9%E3%82%82%E9%9B%BB%E8%BB%8A%E3%81%AE%E4%B8%AD%E3%82%82%E5%AF%92%E3%81%99%E3%81%8E?src=hash,花粉症 電車の中,23,0.9533334
11707,https://twitter.com/hashtag/%E3%83%93%E3%83%A9%E3%83%8E%E3%82%A2,花粉症 ビラノア,23,0.9533334
12901,https://twitter.com/hashtag/%E3%83%9A%E3%83%A9%E3%83%83%E3%82%AFt%E9%8C%A0,花粉症 ペラック,23,0.9533334
12991,https://twitter.com/hashtag/%E6%AD%A2%E3%81%BE%E3%82%89%E3%81%AA%E3%81%84%E9%BC%BB%E6%B0%B4,花粉症 ぺニス,23,0.9533334
16486,https://twitter.com/hashtag/%E3%81%98%E3%82%83%E3%81%B0%E3%82%89%E3%82%B8%E3%83%A3%E3%83%A0,花粉症 じゃばらジャム,23,0.9533334
14652,https://www.amazon.co.jp/%E3%83%81%E3%83%A3%E3%83%BC%E3%83%A0%E3%83%8A%E3%83%83%E3%83%97-%E5%90%B8%E6%B0%B4%E3%81%95%E3%82%89%E3%83%95%E3%82%A3-%E9%95%B7%E6%99%82%E9%96%93%E5%AE%89%E5%BF%83%E7%94%A8-%E5%A4%9C%E7%94%A8%E3%83%8A%E3%83%97%E3%82%AD%E3%83%B3%E3%82%B5%E3%82%A4%E3%82%BA-29cm%E3%80%90%E8%BB%BD%E3%81%84%E5%B0%BF%E3%82%82%E3%82%8C%E3%81%AE%E6%96%B9%E3%80%91/dp/B003J36040,花粉症 尿漏れ,23,0.9194192
2914,https://www.amazon.co.jp/%E3%82%A2%E3%82%A4%E3%82%AF%E3%82%A9%E3%83%BC%E3%82%AF-ISK-M2100B-%E6%B4%97%E6%BF%AF%E7%89%A9%E5%B9%B2%E7%94%A8%E3%82%AB%E3%83%90%E3%83%BC%E3%82%B7%E3%83%BC%E3%83%88-%E3%83%9E%E3%82%B8%E3%82%AB%E3%83%AB%E3%82%AB%E3%83%90%E3%83%BC/dp/B002LV1FQ4,花粉症 洗濯物,23,0.85619336
6308,https://store.shopping.yahoo.co.jp/bonitabonito/amsset02.html,花粉症 耳つぼ,23,0.6516713
12902,https://www.amazon.co.jp/%E3%83%9A%E3%83%A9%E3%83%83%E3%82%AF-%E3%80%90%E6%8C%87%E5%AE%9A%E7%AC%AC2%E9%A1%9E%E5%8C%BB%E8%96%AC%E5%93%81%E3%80%91%E3%83%9A%E3%83%A9%E3%83%83%E3%82%AF%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%88%E3%83%91%E3%82%A4%E3%83%B3S-24%E7%B2%92/dp/B00B0S7FTU,花粉症 ペラック,23,0.58590543
1169,http://web.thn.jp/nakamurasekkotu/kahunnsyou2.htm,花粉症 お灸,23,0.51000005
